QueryText,KccAns
green gram best sowing time ,"--విత్తే సమయం
ఖరీఫ్ కాలంలో ఉత్తర తెలంగాణా, దక్షిణ తెలంగాణా మరియు తక్కువ వర్షపాత మండలాల్లో జూన్ నెలలోను, కృష్ణా-గోదావరి, దక్షిణ మండలం మరియు ఉత్తరకోస్తా మండలాల్లో జూన్-జులైలోను విత్తుకోవచ్చు."
"information regarding control of gram pod borer?
",--ਮੂੰਗੀ ਵਿਚ ਹਰੀ ਸੁੰਡੀ ਨੂੰ ਕਾਬੂ ਕਰਨ ਲਈ 150 ਮਿਲੀਲਿਟਰ ਰਿਮੋਨ 10 ਈ ਸੀ (ਨੋਵਾਲੁਰਾਨ ) ਜਾਂ 50 ਮਿਲੀਲਿਟਰ ਕੋਰਾਜਨ ਜਾਂ 80 ਗ੍ਰਾਮ ਪ੍ਰੋਕਲੇਮ ਨੂੰ 100 ਲਿਟਰ ਪਾਣੀ ਚ ਮਿਲਾ ਕੇ ਸਪਰੇ ਕਰੋ
seed spacing in green gram information ,"విత్తే దూరం
వరుసల మధ్య 30 సెం.మీ. మొక్కల మధ్య 10 సెం.మీ. దూరంలో విత్తుకోవాలి."
green gram varieties inforamation ,"green gram varieties -1.యమ్.జి.జి.-351 (శ్రీ రామ),2.డబ్ల్యు.జి.జి-42 (యాదాద్రి),3.డబ్ల్యు.జి.జి.-37 (ఏకశిల),4.ఎమ్.జి.జి. – 295),5.ఎల్.జి.జి 460,"
sucking pest's & borer's management in green gram crop ," recommended to spray  chlorpyrifos  500 ml/200 litres of water / acre
 క్లోరోఫైరిఫాస్   500 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి ( or
recommended to spray acephate(arthin) 300 grams/ 200 litres of water / acre 
అసిపేట్ 300 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి . "
query on seed treatment of green gram ,కాప్టాన్ /  థైరమ్ / మాంకోజెబ్  3   గ్రాములు   ( లేదా)  కార్బెండజిం 1 గ్రాము (లేదా) ట్రైకోడెర్మ విరిడే 10  గ్రాములు  / ఒక కిలో విత్తనానికి కలిపి  విత్తన శుద్ధి చేయాలి
green gram and black gram fertilizer management,18 కిలోల యూరియా మరియు 50 కిలోల డి.ఎ.పి.ని  ఒక ఎకరానికి వాడాలి. 
"information regarding control of sucking pest in summer moong?
",ਗਰਮੀਆਂ ਦੀ ਮੂੰਗੀ ਵਿੱਚ ਚੂਸਣ ਵਾਲੇ ਕੀੜਿਆਂ ਦੀ ਰੋਕਥਾਮ 200 ਮਿਲੀਲੀਟਰ ਰੋਗਰ 30 ਈਸੀ (ਡਾਈਮੇਥੋਏਟ) ਨੂੰ 100 ਲਿਟਰ ਪਾਣੀ ਵਿੱਚ ਪ੍ਰਤੀ ਏਕੜ ਦੇ ਹਿਸਾਬ ਨਾਲ ਸਪਰੇਅ ਕਰੋ।
"farmer asked query about post emergence weed management in green gram
","recommended to spray imazitapyr (pursuit) 300 ml/200 litres of water per acre 
ఇమాజితాపైర్ ( పర్ సూట్  ) 300 మిల్లి లీటర్లు     /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి	
"
which type of crops can be grown as rabi  season crop,"we can cultivate green gram , black gram , cowpea, groundnut "
query on wilt management in green gram,"recommended to spray  tebuconazole 50% + trifloxystrobin 25% wg (bayer nativo) - 160 grams / 200 liters of water/acre
టెబుకోనజోల్ 50% + ట్రైఫ్లోక్సీస్ట్రోబిన్ 25% wg (బెయర్  నాటివో) 160 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి
"
birds management in green gram field ?,"https://www.katyayaniorganics.com/product/pigeon-repellant/?srsltid=afmboor32v-fwmf-49i0p9zddx7gewpmsn6z9ly_khctitigjis5bmxj

"
farmer asked query on post emerweed management in green gram?,"క్విజలోఫాప్-పి -ఇథైల్ (టర్గా సూపర్) 400  మిల్లి లీటర్లు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి .
(or)
ప్రోపక్విజఫాప్ (అజిల్) 250 మిల్లి లీటర్లు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి .	 
(or)
ఇమజితాఫిర్ (పర్సుట్)400 మిల్లి లీటర్లు   200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి"
weed management in green gram  sown after 15-20 days crop ,ఇమాజితాపైర్ ( పర్ సూట్  ) 300-400 మిల్లి లీటర్లు     /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి
 fertilizer management in green gram,"18 కిలోల యూరియా, 50 కిలోల డి ap ఎకరానికి వేసుకోవాలి
krishi vigyan kendra, jammikunta ,distt. karimnagar
contact details	dr n venkateshwar rao, head kvk, contact no.: +91-9848573710
landline no	08727-253550

ఎల్.జి.జి 460

60-65

ఖరీఫ్, రబీ, వేసవి

5-6

కాయలు గుత్తులు గుత్తులుగా పై భాగంలో వుండి కోయడానికి సులువుగా వుంటుంది. ఒకేసారి కోత కొస్తుంది. పల్లాకు తెగులును తట్టుకొంటుంది. మొవ్వుకుళ్ళ తెగులును కొంతవరకు తట్టుకొంటుంది. వరి మాగాణులకు అనువైనది.

ఎల్.జి.జి – 450

65-70 ఖరిఫ్, రబీ, వేసవి

5-6

మొక్కలు మధ్యస్ధ ఎత్తులో ఉండి గుబురుగా కన్పిసాయి. మొక్క పంటకొచ్చే సమయంలో వర్షాలు కురిసినా కాయల్లోని గింజలు కొంతవరకు పాడవకుండా వుంటాయి.

ఎల్.జి.జి 410

65-70 ఖరిఫ్, రబీ, మాగాణిలో వరి తర్వాత

5-6

మొక్కలు నిటారుగా గుబురుగా పెరుగుతాయి. గింజలు మెరుస్తూ వుంటాయి. ఒకే సారి కోతకొస్తుంది. కాపు పై భాగం ఉంటుంది. వరిమాగాణులకు అనువైనది.

ఎల్.జి.జి 295

60-65

ఖరిఫ్, రబీ

5-6

మొక్కలు నిటారుగా పేరుగుతాయి. కాపు మొక్క పై భాగానే ఉండి, గింజ మధ్యస్ధ లావుగా, సాదాగా ఉంటుంది. నల్లమచ్చ తెగులును తట్టుకొంటుంది. మొవ్వుకుళ్ళు తెగులును కొంతవరకు తట్టుకొంటుంది.

ఎల్.జి.జి 37

60-65

ఖరిఫ్, రబీ, వేసవి

5-6

గింజలు ఆకర్షణియంగా పచ్చగా మెరుస్తుంటాయి. రాష్ట్రమంతటా, అన్ని కాలాల్లో పండించటానికి అనుకూల మైనది. ఎల్లో మొజాయిక్ తెగులును తట్టు కొంటుంది. ఒకేసారి కోతకొస్తుంది.

ఎల్.జి.జి

2

60-65

ఖరిఫ్, రబీ, వేసవి

5-6

మొక్కలు నిటారుగా గుబురుగా పెరుగుతాయి. గింజలు మెరుస్తుంటాయి. నల్లమచ్చ తెగులును తట్టుకొంటుంది.

 

టి.ఎమ్.

96-2

60-65

ఖరిఫ్, రబీ, వేసవి, మెట్ట మరియు మాగాణి

4-6

అధిక త్వేమను మరియు బూడిద తెగులును తట్టుకొంటుంది. గింజలు లావుగా మెరుస్తుంటాయి. వరిమాగాణులకు అనువైనది"
