QueryText,KccAns
black gram whitefly management ?,ఫిప్రోనిల్ (రీజెంట్) 400  మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి . 
farmer asked query about pre emergence weed management in black gram?,ఇమాజితాపైర్ ( పర్ సూట్  ) 300 మిల్లి లీటర్లు     /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి
insect pest management in blackgram?,"recommended to spray  quinolphos 25 % ec ( akalux ) 400 ml / 200 litres of  water
క్వినాల్ఫోస్ 25 % ec ( అకాలక్స్ )  400 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి "
weed management in blackgram?,"recommended to spray pendimethalin 30% (stamp) 1 litre /200 litres of water/ acre 
పెండిమెథాలిన్ (స్టాంప్) 1 లీటర్ /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి"
farmer asked query on compatibility of herbicide and insecticide in black gram,recommended to spray insecticide and herbicide separately
query on disease management in black gram,"
recommended to spray propiconazole (tilt) 200 ml/200 liters of water/acre
ప్రొపికోనజోల్ (టిల్ట్) 200 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
"
query on weed management in coriander,"manual weeding is recommended

కూలీల సహాయంతో కలుపు తీయాలని సిఫార్సు చేయబడింది ."
farmer asked about black gra flower ing borer management ,"recommended to spray  bayer fenos quick (flubendiamide 90 + deltamethrin 60 sc) 100 ml/acre/200 lit of water
"
farmer asked query about post emergence weed management in black gram?,"recmmended to spray imazitapyr (basf -pursuit,weedblock) 300 ml/200 litres of water per acre "
black gram  leaf spot  management ,-
black gram  fertilizer  management ,-
powdery mildew in blak gram crop,recomended to spray 2 times in 15 days డైఫెనకోనజోల్ (స్కోర్)  100 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపిఎకరాకు పిచికారి చేయాలి     
query on stem borer management in black gram,"recommended to spray novaluran (remon) 300 ml /200 litres of water / acre  
నొవాల్యురాన్ (రెమోన్)  300 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి

or

recommended to spray  novaluron+indoxacarb  (plithora) 350 ml / 200 litres of water / acre   
నొవాల్యురాన్ + ఇండాక్సకార్బ్ (ప్లితోరా) 350 మిల్లి లీటర్లు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
"
query related to black gram insect pest management?,"recommended to spray chlorantraniliprole (coragin) 60 ml/150 litres of water / acre    
క్లోరాంత్రనిలిప్రోల్ (కోరాజిన్) 60 మిల్లి లీటర్లు / 150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి .
"
farmer asked about leaf spot and powdery mildew managemnt in black gram,"recommended to spray azoxystrobin+tebuconazole (custodia) 240 ml/200 litres of water / acre  
అజాక్సిస్త్రోబిన్ +టెబ్యుకొనజోల్ (కస్టోడియ) 240 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
"
query on weather for spraying in black gram,"తెలంగాణలోని కామారెడ్డి, మద్దూరులో ప్రస్తుత వాతావరణం మేఘావృతమైన పరిస్థితులతో 23 డిగ్రీల సెల్సియస్ గా ఉంది. 15 శాతం వర్షపాతం, 98 శాతం తేమ మరియు గంటకు 8 కిమీ వేగంతో గాలులు వీచే అవకాశం ఉంది."
"farmer asked query on leaf spots/blight management in black gram 
",recommended to spray ( carbendazim +mancozeb ) (saaf) 400gm / 200 lit of water /acre
pod borer in black gram managememt,.ఫ్లూబెండమైడ్   40 మిల్లి లీటర్లు   /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
query on thrips management in black gram,"recommended to spray fipronil (regent) 400 ml / 200 litres of water /acre  
ఫిప్రోనిల్ (రీజెంట్) 400  మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి  
"
powdery mildew management in black gram crop ,"recommended to spray azoxystrobin+tebuconazole(custodia) 240 ml/200 litres of water / acre  
 అజాక్సిస్త్రోబిన్ +టెబ్యుకొనజోల్  240 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి"
pest management black gram ,recommended to spray : నొవాల్యురాన్ + ఇండాక్సకార్బ్ (ప్లితోరా) 350 మిల్లి లీటర్లు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి (or) క్లోరాంత్రనిలిప్రోల్  + లాంబ్డా సైహలోత్రిన్ (అంప్లీగో) 100 మిల్లి లీటర్లు /150 లీటర్ల నీటికి చొప్పున కలిపిఒక ఎకరాకు పిచికారి చేయాలి  
pest management in black gram,"recomended to spray నోవాల్యూరాన్ 5.25% + ఏమామెక్టిన్  బెంజోయిట్ 0.9% (బరజైడ్ ,  గుంతర్) 320 మిల్లి లీటర్లు   /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి "
